Date,Home Team,Away Team,Period,Time Remaining,Strength,Game Winning Goal,Empty Net
2013-04-10,New Jersey Devils,Boston Bruins,2,01:48,Short Handed,False,False
2013-04-10,New Jersey Devils,Boston Bruins,3,14:02,Even,False,False
2013-04-10,New Jersey Devils,Boston Bruins,3,12:27,Even,True,False
2013-04-10,New Jersey Devils,Boston Bruins,3,00:37,Even,False,False
2013-04-10,New York Rangers,Toronto Maple Leafs,2,18:18,Even,False,False
2013-04-10,New York Rangers,Toronto Maple Leafs,2,09:05,Even,False,False
2013-04-10,New York Rangers,Toronto Maple Leafs,2,03:17,Even,False,False
2013-04-10,New York Rangers,Toronto Maple Leafs,3,11:55,Even,False,False
2013-04-11,Calgary Flames,Vancouver Canucks,1,03:43,Even,False,False
2013-04-11,Calgary Flames,Vancouver Canucks,1,02:39,Even,False,False
2013-04-11,Calgary Flames,Vancouver Canucks,3,07:23,Even,True,False
2013-04-11,Calgary Flames,Vancouver Canucks,3,04:26,Even,False,False
2013-04-11,Calgary Flames,Vancouver Canucks,3,02:33,Power Play,False,False
2013-04-11,Edmonton Oilers,Phoenix Coyotes,2,19:23,Even,False,False
2013-04-11,Edmonton Oilers,Phoenix Coyotes,2,11:00,Even,True,False
2013-04-11,Edmonton Oilers,Phoenix Coyotes,3,12:11,Even,False,False
2013-04-11,Edmonton Oilers,Phoenix Coyotes,3,00:09,Power Play,False,False
2013-04-11,Anaheim Ducks,Colorado Avalanche,1,18:56,Even,False,False
2013-04-11,Anaheim Ducks,Colorado Avalanche,2,15:53,Short Handed,True,False
2013-04-11,Anaheim Ducks,Colorado Avalanche,2,12:06,Power Play,False,False
2013-04-11,Anaheim Ducks,Colorado Avalanche,2,08:44,Even,False,False
2013-04-11,Anaheim Ducks,Colorado Avalanche,2,02:30,Even,False,False
2013-04-11,Boston Bruins,New York Islanders,1,00:21,Even,False,False
2013-04-11,Boston Bruins,New York Islanders,2,16:19,Power Play,False,False
2013-04-11,Boston Bruins,New York Islanders,2,06:48,Even,True,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,1,13:17,Even,False,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,1,09:33,Even,True,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,2,15:24,Even,False,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,2,02:06,Power Play,False,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,3,13:15,Short Handed,False,False
2013-04-11,Buffalo Sabres,Montréal Canadiens,3,02:41,Power Play,False,False
2013-04-11,Philadelphia Flyers,Ottawa Senators,1,16:40,Even,False,False
2013-04-11,Philadelphia Flyers,Ottawa Senators,1,08:16,Short Handed,False,False
2013-04-11,Philadelphia Flyers,Ottawa Senators,3,05:36,Power Play,True,False
2013-04-11,Philadelphia Flyers,Ottawa Senators,3,00:07,Even,False,True
2013-04-11,Washington Capitals,Carolina Hurricanes,1,14:59,Power Play,False,False
2013-04-11,Washington Capitals,Carolina Hurricanes,2,11:52,Power Play,False,False
2013-04-11,Washington Capitals,Carolina Hurricanes,2,09:14,Even,True,False
2013-04-11,Washington Capitals,Carolina Hurricanes,3,00:06,Even,False,True
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,1,15:53,Even,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,1,13:58,Power Play,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,1,04:00,Power Play,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,2,18:12,Power Play,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,2,14:14,Power Play,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,3,18:36,Even,True,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,3,15:15,Even,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,3,03:20,Power Play,False,False
2013-04-11,Tampa Bay Lightning,Pittsburgh Penguins,3,00:18,Power Play,False,False
2013-04-11,Detroit Red Wings,San Jose Sharks,1,17:25,Short Handed,False,False
2013-04-11,Detroit Red Wings,San Jose Sharks,2,10:09,Even,False,False
2013-04-11,Detroit Red Wings,San Jose Sharks,3,17:31,Power Play,False,False
2013-04-11,Detroit Red Wings,San Jose Sharks,3,16:00,Power Play,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,1,16:06,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,1,15:14,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,1,14:56,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,1,13:29,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,1,07:18,Even,True,False
2013-04-12,Winnipeg Jets,Florida Panthers,2,09:55,Power Play,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,2,09:27,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,2,08:03,Even,False,False
2013-04-12,Winnipeg Jets,Florida Panthers,3,08:08,Even,False,False
2013-04-12,Minnesota Wild,St. Louis Blues,1,09:23,Even,True,False
2013-04-12,Minnesota Wild,St. Louis Blues,3,10:30,Even,False,False
2013-04-12,Los Angeles Kings,Colorado Avalanche,1,14:33,Power Play,False,False
2013-04-12,Los Angeles Kings,Colorado Avalanche,1,12:46,Even,False,False
2013-04-12,Los Angeles Kings,Colorado Avalanche,2,03:38,Even,False,False
2013-04-12,Los Angeles Kings,Colorado Avalanche,3,14:55,Even,False,False
2013-04-12,New Jersey Devils,Ottawa Senators,2,16:52,Even,True,False
2013-04-12,New Jersey Devils,Ottawa Senators,2,13:08,Even,False,False
2013-04-12,Columbus Blue Jackets,St. Louis Blues,1,18:34,Even,False,False
2013-04-12,Columbus Blue Jackets,St. Louis Blues,1,05:28,Even,False,False
2013-04-12,Columbus Blue Jackets,St. Louis Blues,2,05:40,Even,True,False
2013-04-12,Columbus Blue Jackets,St. Louis Blues,2,01:24,Even,False,False
2013-04-12,Columbus Blue Jackets,St. Louis Blues,3,18:39,Even,False,False
2013-04-13,Nashville Predators,Dallas Stars,1,13:56,Even,False,False
2013-04-13,Nashville Predators,Dallas Stars,1,11:20,Power Play,False,False
2013-04-13,Nashville Predators,Dallas Stars,1,01:18,Power Play,False,False
2013-04-13,Nashville Predators,Dallas Stars,2,17:32,Even,True,False
2013-04-13,Nashville Predators,Dallas Stars,2,08:48,Even,False,False
2013-04-13,Nashville Predators,Dallas Stars,3,12:57,Even,False,False
2013-04-13,Nashville Predators,Dallas Stars,3,07:48,Even,False,False
2013-04-13,Chicago Blackhawks,Detroit Red Wings,2,13:49,Even,False,False
2013-04-13,Chicago Blackhawks,Detroit Red Wings,2,04:20,Power Play,False,False
2013-04-13,Chicago Blackhawks,Detroit Red Wings,2,02:21,Even,False,False
2013-04-13,Chicago Blackhawks,Detroit Red Wings,3,02:57,Even,False,False
2013-04-13,Calgary Flames,Phoenix Coyotes,1,18:31,Even,False,False
2013-04-13,Calgary Flames,Phoenix Coyotes,1,00:56,Even,False,False
2013-04-13,Calgary Flames,Phoenix Coyotes,2,01:08,Power Play,False,False
2013-04-13,Calgary Flames,Phoenix Coyotes,3,05:04,Even,False,False
2013-04-13,Calgary Flames,Phoenix Coyotes,4,00:24,Even,True,False
2013-04-13,Buffalo Sabres,Philadelphia Flyers,3,19:43,Even,True,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,1,18:10,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,2,15:30,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,2,13:16,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,3,17:58,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,3,16:33,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,3,07:03,Even,False,False
2013-04-13,Colorado Avalanche,Vancouver Canucks,3,00:08,Even,True,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,1,18:01,Power Play,False,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,1,11:52,Even,True,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,1,09:35,Even,False,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,1,06:52,Even,False,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,1,02:54,Even,False,False
2013-04-13,Toronto Maple Leafs,Montréal Canadiens,2,15:18,Even,False,False
2013-04-13,New York Islanders,New York Rangers,4,01:49,Even,True,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,1,06:15,Power Play,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,1,01:15,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,1,00:38,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,2,17:19,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,2,16:05,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,2,14:34,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,2,01:13,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,3,15:37,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,3,11:43,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,3,02:35,Even,False,False
2013-04-13,Washington Capitals,Tampa Bay Lightning,4,02:01,Power Play,True,False
2013-04-13,Carolina Hurricanes,Boston Bruins,1,13:53,Even,False,False
2013-04-13,Carolina Hurricanes,Boston Bruins,1,00:36,Power Play,False,False
2013-04-13,Carolina Hurricanes,Boston Bruins,2,05:56,Even,False,False
2013-04-13,Carolina Hurricanes,Boston Bruins,2,02:03,Even,False,False
2013-04-13,Carolina Hurricanes,Boston Bruins,3,10:24,Power Play,True,False
2013-04-13,Carolina Hurricanes,Boston Bruins,3,00:29,Even,False,True
2013-04-13,Florida Panthers,Pittsburgh Penguins,1,05:11,Even,False,False
2013-04-13,Florida Panthers,Pittsburgh Penguins,1,01:33,Even,True,False
2013-04-13,Florida Panthers,Pittsburgh Penguins,2,15:50,Even,False,False
2013-04-13,Florida Panthers,Pittsburgh Penguins,3,00:21,Power Play,False,True
2013-04-14,Minnesota Wild,Columbus Blue Jackets,1,04:01,Even,False,False
2013-04-14,Minnesota Wild,Columbus Blue Jackets,2,16:07,Even,False,False
2013-04-14,Minnesota Wild,Columbus Blue Jackets,2,13:42,Even,False,False
2013-04-14,Minnesota Wild,Columbus Blue Jackets,3,03:15,Power Play,False,False
2013-04-14,Dallas Stars,San Jose Sharks,1,18:03,Even,False,False
2013-04-14,Dallas Stars,San Jose Sharks,1,13:00,Power Play,True,False
2013-04-14,Dallas Stars,San Jose Sharks,3,14:04,Power Play,False,False
2013-04-14,Edmonton Oilers,Calgary Flames,1,19:34,Even,False,False
2013-04-14,Edmonton Oilers,Calgary Flames,1,18:16,Even,False,False
2013-04-14,Edmonton Oilers,Calgary Flames,2,18:05,Power Play,True,False
2013-04-14,Edmonton Oilers,Calgary Flames,2,14:47,Even,False,False
2013-04-14,Edmonton Oilers,Calgary Flames,3,09:41,Even,False,False
2013-04-14,Los Angeles Kings,Anaheim Ducks,1,09:50,Even,False,False
2013-04-14,Los Angeles Kings,Anaheim Ducks,2,16:53,Short Handed,False,False
2013-04-14,Los Angeles Kings,Anaheim Ducks,2,00:58,Power Play,True,False
2013-04-14,St. Louis Blues,Chicago Blackhawks,2,15:29,Even,True,False
2013-04-14,St. Louis Blues,Chicago Blackhawks,3,13:26,Short Handed,False,False
2013-04-14,Buffalo Sabres,Tampa Bay Lightning,1,15:51,Power Play,False,False
2013-04-14,Buffalo Sabres,Tampa Bay Lightning,2,12:00,Even,True,False
2013-04-14,Buffalo Sabres,Tampa Bay Lightning,2,07:23,Even,False,False
2013-04-14,Buffalo Sabres,Tampa Bay Lightning,2,06:30,Even,False,False
2013-04-14,Nashville Predators,Detroit Red Wings,2,13:37,Even,True,False
2013-04-14,Nashville Predators,Detroit Red Wings,3,02:59,Even,False,False
2013-04-14,Nashville Predators,Detroit Red Wings,3,01:19,Even,False,True
2013-04-28,Boston Bruins,Ottawa Senators,1,03:01,Even,False,False
2013-04-28,Boston Bruins,Ottawa Senators,2,09:27,Even,False,False
2013-04-28,Boston Bruins,Ottawa Senators,2,00:04,Power Play,False,False
2013-04-28,Boston Bruins,Ottawa Senators,3,19:46,Even,False,False
2013-04-28,Boston Bruins,Ottawa Senators,3,03:34,Even,True,False
2013-04-28,Boston Bruins,Ottawa Senators,3,00:37,Even,False,True
2013-04-15,Toronto Maple Leafs,New Jersey Devils,3,06:32,Power Play,True,False
2013-04-15,Toronto Maple Leafs,New Jersey Devils,3,00:37,Even,False,True
2013-04-15,Montréal Canadiens,Philadelphia Flyers,1,17:15,Even,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,1,14:11,Even,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,1,00:58,Power Play,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,19:22,Power Play,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,18:58,Even,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,12:30,Power Play,True,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,10:49,Even,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,09:14,Even,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,2,00:33,Power Play,False,False
2013-04-15,Montréal Canadiens,Philadelphia Flyers,3,07:15,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,1,07:06,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,2,07:46,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,2,05:48,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,3,16:53,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,3,15:29,Even,True,False
2013-04-16,Chicago Blackhawks,Dallas Stars,3,12:14,Even,False,False
2013-04-16,Chicago Blackhawks,Dallas Stars,3,00:27,Even,False,True
2013-04-16,Nashville Predators,Vancouver Canucks,1,18:26,Power Play,False,False
2013-04-16,Nashville Predators,Vancouver Canucks,1,15:26,Even,False,False
2013-04-16,Nashville Predators,Vancouver Canucks,2,18:26,Even,False,False
2013-04-16,Nashville Predators,Vancouver Canucks,2,08:20,Even,False,False
2013-04-16,Nashville Predators,Vancouver Canucks,2,02:58,Power Play,True,False
2013-04-16,Nashville Predators,Vancouver Canucks,3,19:10,Even,False,False
2013-04-16,Nashville Predators,Vancouver Canucks,3,04:07,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,2,09:03,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,2,07:25,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,3,17:28,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,3,14:39,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,3,02:02,Power Play,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,3,01:27,Even,False,False
2013-04-16,Colorado Avalanche,Columbus Blue Jackets,4,00:29,Even,True,False
2013-04-16,Calgary Flames,Minnesota Wild,1,17:43,Even,False,False
2013-04-16,Calgary Flames,Minnesota Wild,2,08:47,Even,False,False
2013-04-16,Calgary Flames,Minnesota Wild,3,16:18,Even,False,False
2013-04-16,Calgary Flames,Minnesota Wild,3,16:07,Even,False,False
2013-04-16,Calgary Flames,Minnesota Wild,3,14:54,Even,True,False
2013-04-16,Calgary Flames,Minnesota Wild,3,08:41,Even,False,False
2013-04-16,Calgary Flames,Minnesota Wild,3,00:40,Even,False,False
2013-04-16,Phoenix Coyotes,San Jose Sharks,2,11:10,Even,True,False
2013-04-16,Phoenix Coyotes,San Jose Sharks,2,09:22,Even,False,False
2013-04-16,Phoenix Coyotes,San Jose Sharks,2,03:59,Even,False,False
2013-04-16,Phoenix Coyotes,San Jose Sharks,3,01:27,Power Play,False,False
2013-04-16,New York Islanders,Florida Panthers,1,11:59,Even,False,False
2013-04-16,New York Islanders,Florida Panthers,1,06:01,Power Play,False,False
2013-04-16,New York Islanders,Florida Panthers,1,03:13,Power Play,True,False
2013-04-16,New York Islanders,Florida Panthers,1,01:48,Power Play,False,False
2013-04-16,New York Islanders,Florida Panthers,2,16:41,Even,False,False
2013-04-16,New York Islanders,Florida Panthers,2,16:27,Even,False,False
2013-04-16,New York Islanders,Florida Panthers,2,12:16,Even,False,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,1,05:33,Even,False,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,2,14:57,Even,True,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,2,12:05,Even,False,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,2,06:01,Power Play,False,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,3,16:55,Even,False,False
2013-04-16,Washington Capitals,Toronto Maple Leafs,3,09:02,Power Play,False,False
2013-04-16,Ottawa Senators,Carolina Hurricanes,1,02:38,Even,False,False
2013-04-16,Ottawa Senators,Carolina Hurricanes,2,14:00,Even,False,False
2013-04-16,Ottawa Senators,Carolina Hurricanes,2,10:00,Even,False,False
2013-04-16,Ottawa Senators,Carolina Hurricanes,2,07:48,Even,True,False
2013-04-16,Ottawa Senators,Carolina Hurricanes,3,03:30,Power Play,False,False
2013-04-16,Philadelphia Flyers,New York Rangers,1,10:32,Even,False,False
2013-04-16,Philadelphia Flyers,New York Rangers,1,02:39,Even,False,False
2013-04-16,Philadelphia Flyers,New York Rangers,2,17:06,Even,False,False
2013-04-16,Philadelphia Flyers,New York Rangers,2,10:00,Power Play,True,False
2013-04-16,Philadelphia Flyers,New York Rangers,3,12:32,Even,False,False
2013-04-16,Philadelphia Flyers,New York Rangers,3,00:14,Even,False,True
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,1,18:37,Even,False,False
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,1,09:33,Even,False,False
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,2,11:23,Even,False,False
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,2,02:06,Power Play,False,False
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,3,14:41,Even,False,False
2013-04-17,Winnipeg Jets,Tampa Bay Lightning,3,08:43,Even,False,False
2013-04-17,St. Louis Blues,Vancouver Canucks,2,00:13,Power Play,False,False
2013-04-17,St. Louis Blues,Vancouver Canucks,3,09:10,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,1,18:59,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,1,04:43,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,2,17:04,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,2,13:37,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,3,19:40,Power Play,True,False
2013-04-17,Edmonton Oilers,Minnesota Wild,3,14:26,Even,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,3,10:00,Power Play,False,False
2013-04-17,Edmonton Oilers,Minnesota Wild,3,07:13,Even,False,False
2013-04-17,San Jose Sharks,Los Angeles Kings,2,11:12,Even,False,False
2013-04-17,San Jose Sharks,Los Angeles Kings,2,10:30,Even,False,False
2013-04-17,San Jose Sharks,Los Angeles Kings,2,06:01,Power Play,False,False
2013-04-17,San Jose Sharks,Los Angeles Kings,2,01:19,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,1,12:36,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,1,10:30,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,1,00:21,Power Play,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,2,15:53,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,2,12:18,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,2,09:30,Power Play,True,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,2,02:25,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,3,15:51,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,3,14:36,Even,False,False
2013-04-17,Pittsburgh Penguins,Montréal Canadiens,3,00:11,Even,False,False
2013-04-17,Boston Bruins,Buffalo Sabres,1,14:15,Even,False,False
2013-04-17,Boston Bruins,Buffalo Sabres,1,01:40,Power Play,False,False
2013-04-17,Boston Bruins,Buffalo Sabres,2,05:12,Even,False,False
2013-04-17,Boston Bruins,Buffalo Sabres,3,00:27,Power Play,False,False
2013-04-18,Calgary Flames,Detroit Red Wings,1,06:32,Even,False,False
2013-04-18,Calgary Flames,Detroit Red Wings,2,07:29,Even,False,False
2013-04-18,Calgary Flames,Detroit Red Wings,3,17:32,Even,False,False
2013-04-18,Calgary Flames,Detroit Red Wings,3,07:07,Short Handed,True,False
2013-04-18,Calgary Flames,Detroit Red Wings,3,02:42,Even,False,False
2013-04-18,Anaheim Ducks,Columbus Blue Jackets,1,08:23,Power Play,False,False
2013-04-18,Anaheim Ducks,Columbus Blue Jackets,2,03:22,Even,False,False
2013-04-18,Anaheim Ducks,Columbus Blue Jackets,3,15:07,Even,False,False
2013-04-18,Anaheim Ducks,Columbus Blue Jackets,3,10:18,Even,False,False
2013-04-18,Anaheim Ducks,Columbus Blue Jackets,4,02:41,Even,True,False
2013-04-18,Toronto Maple Leafs,New York Islanders,1,14:55,Even,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,1,13:19,Power Play,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,1,10:53,Even,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,1,04:57,Power Play,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,1,02:36,Even,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,2,05:20,Even,True,False
2013-04-18,Toronto Maple Leafs,New York Islanders,3,09:38,Even,False,False
2013-04-18,Toronto Maple Leafs,New York Islanders,3,00:27,Power Play,False,False
2013-04-18,New York Rangers,Florida Panthers,1,16:55,Power Play,False,False
2013-04-18,New York Rangers,Florida Panthers,1,10:50,Power Play,True,False
2013-04-18,New York Rangers,Florida Panthers,1,04:43,Even,False,False
2013-04-18,New York Rangers,Florida Panthers,2,03:26,Even,False,False
2013-04-18,New York Rangers,Florida Panthers,3,04:49,Even,False,False
2013-04-18,New York Rangers,Florida Panthers,3,03:25,Even,False,False
2013-04-18,New York Rangers,Florida Panthers,3,01:24,Even,False,False
2013-04-18,Montréal Canadiens,Tampa Bay Lightning,2,15:56,Even,False,False
2013-04-18,Montréal Canadiens,Tampa Bay Lightning,2,04:55,Even,False,False
2013-04-18,Montréal Canadiens,Tampa Bay Lightning,2,02:24,Power Play,False,False
2013-04-18,Montréal Canadiens,Tampa Bay Lightning,3,14:53,Even,False,False
2013-04-18,Montréal Canadiens,Tampa Bay Lightning,3,00:47,Power Play,True,False
2013-04-18,Ottawa Senators,Washington Capitals,2,18:45,Even,False,False
2013-04-18,Ottawa Senators,Washington Capitals,2,08:46,Even,False,False
2013-04-18,Ottawa Senators,Washington Capitals,2,06:34,Even,True,False
2013-04-18,Ottawa Senators,Washington Capitals,3,01:27,Even,False,True
2013-04-18,Philadelphia Flyers,New Jersey Devils,2,14:24,Even,True,False
2013-04-18,Philadelphia Flyers,New Jersey Devils,3,05:50,Even,False,False
2013-04-18,Philadelphia Flyers,New Jersey Devils,3,01:13,Even,False,True
2013-04-19,Winnipeg Jets,Carolina Hurricanes,1,07:47,Even,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,2,11:33,Power Play,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,2,09:22,Even,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,3,11:20,Even,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,3,07:38,Even,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,3,01:12,Even,False,False
2013-04-19,Winnipeg Jets,Carolina Hurricanes,4,03:37,Even,True,False
2013-04-19,St. Louis Blues,Phoenix Coyotes,1,10:02,Even,False,False
2013-04-19,St. Louis Blues,Phoenix Coyotes,3,01:07,Power Play,False,False
2013-04-19,Dallas Stars,Vancouver Canucks,2,13:22,Even,False,False
2013-04-19,Dallas Stars,Vancouver Canucks,2,07:51,Even,False,False
2013-04-19,Dallas Stars,Vancouver Canucks,3,18:24,Even,True,False
2013-04-19,Dallas Stars,Vancouver Canucks,3,15:51,Even,False,False
2013-04-19,Dallas Stars,Vancouver Canucks,3,12:57,Even,False,False
2013-04-19,Dallas Stars,Vancouver Canucks,3,01:42,Power Play,False,False
2013-04-19,Los Angeles Kings,Columbus Blue Jackets,1,11:25,Power Play,False,False
2013-04-19,Los Angeles Kings,Columbus Blue Jackets,2,07:53,Even,False,False
2013-04-19,Los Angeles Kings,Columbus Blue Jackets,2,06:28,Even,True,False
2013-04-19,San Jose Sharks,Minnesota Wild,1,12:18,Even,False,False
2013-04-19,San Jose Sharks,Minnesota Wild,2,14:31,Power Play,True,False
2013-04-19,San Jose Sharks,Minnesota Wild,2,10:16,Even,False,False
2013-04-19,San Jose Sharks,Minnesota Wild,2,05:28,Even,False,False
2013-04-19,San Jose Sharks,Minnesota Wild,3,16:01,Even,False,False
2013-04-19,San Jose Sharks,Minnesota Wild,3,15:39,Even,False,False
2013-04-19,San Jose Sharks,Minnesota Wild,3,10:45,Even,False,False
2013-04-20,Boston Bruins,Pittsburgh Penguins,1,09:42,Power Play,False,False
2013-04-20,Boston Bruins,Pittsburgh Penguins,2,14:50,Even,False,False
2013-04-20,Boston Bruins,Pittsburgh Penguins,3,15:17,Power Play,False,False
2013-04-20,Boston Bruins,Pittsburgh Penguins,3,11:31,Power Play,True,False
2013-04-20,Boston Bruins,Pittsburgh Penguins,3,00:03,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,1,01:18,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,1,00:21,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,1,00:04,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,18:47,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,18:20,Even,True,False
2013-04-19,Buffalo Sabres,New York Rangers,2,12:55,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,06:10,Power Play,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,06:04,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,05:32,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,2,03:41,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,3,07:28,Even,False,False
2013-04-19,Buffalo Sabres,New York Rangers,3,00:40,Power Play,False,False
2013-04-20,St. Louis Blues,Dallas Stars,1,09:50,Power Play,False,False
2013-04-20,St. Louis Blues,Dallas Stars,2,12:08,Even,True,False
2013-04-20,St. Louis Blues,Dallas Stars,3,15:23,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,1,15:12,Power Play,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,1,13:29,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,1,09:18,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,1,06:24,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,2,10:40,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,2,07:29,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,3,09:53,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,3,03:34,Even,False,False
2013-04-20,Chicago Blackhawks,Nashville Predators,4,04:08,Power Play,True,False
2013-04-20,Colorado Avalanche,Edmonton Oilers,1,17:27,Even,False,False
